Duration,PID,group,Task,Performance,Topic
60,747,A,F 3,2,Methodology
60,747,A,F 4,3,Measurement Theory
60,747,A,F 5,3,Measurement Theory
60,747,A,F 6,1.5,Measurement Theory
60,747,A,F 7,3,Distribution
60,747,A,F 8,3,Distribution
60,747,A,F 9,3,Distribution
60,747,A,F 10,3,Cross Table
60,747,A,F 11,0,Cross Table
60,747,A,F 12,1.5,Cross Table
60,747,A,F 13,3,Correlation
60,747,A,F 14,0,Correlation
60,747,A,F 15,2,Correlation
60,747,A,F 19,3,Mean Difference
60,747,A,F 20,3,Mean Difference
60,747,A,F 21,3,Mean Difference
60,747,A,F 25,0,Quali
60,747,A,F 26,3,Quali
60,747,A,F 27,0,Quali
60,747,A,F 28,3,Quali
60,747,A,F 29,3,Quali
60,747,A,F 30,3,Quali
60,747,A,F 31,3,Quali
60,747,A,F 32,3,Quali
60,747,A,F 33,3,Quali
60,747,A,F 34,0,Quali
60,747,A,F 35,3,Quali
60,747,A,F 36,3,Quali
60,747,A,F 37,3,Quali
60,747,A,F 38,0,Quali
60,747,A,F 39,3,Quali
60,747,A,F 40,0,Quali
60,747,A,F 41,3,Quali
60,747,A,F 42,3,Quali
60,879,B,F 1,1,Methodology
60,879,B,F 2,3,Methodology
60,879,B,F 3,3,Methodology
60,879,B,F 4,2,Measurement Theory
60,879,B,F 5,3,Measurement Theory
60,879,B,F 6,1.5,Measurement Theory
60,879,B,F 7,3,Distribution
60,879,B,F 8,1,Distribution
60,879,B,F 9,3,Distribution
60,879,B,F 10,3,Cross Table
60,879,B,F 11,3,Cross Table
60,879,B,F 12,1,Cross Table
60,879,B,F 13,3,Correlation
60,879,B,F 14,0,Correlation
60,879,B,F 15,0,Correlation
60,879,B,F 19,3,Mean Difference
60,879,B,F 20,3,Mean Difference
60,879,B,F 21,0,Mean Difference
60,879,B,F 25,3,Quali
60,879,B,F 26,0,Quali
60,879,B,F 27,0,Quali
60,879,B,F 28,0,Quali
60,879,B,F 29,0,Quali
60,879,B,F 30,2.25,Quali
60,879,B,F 31,0,Quali
60,879,B,F 32,3,Quali
60,879,B,F 33,3,Quali
60,879,B,F 34,0,Quali
60,879,B,F 35,0,Quali
60,879,B,F 36,0,Quali
60,879,B,F 37,3,Quali
60,879,B,F 38,3,Quali
60,879,B,F 39,3,Quali
60,879,B,F 40,0,Quali
60,879,B,F 41,3,Quali
60,879,B,F 42,3,Quali
60,840,B,F 1,3,Methodology
60,840,B,F 2,3,Methodology
60,840,B,F 3,2,Methodology
60,840,B,F 4,3,Measurement Theory
60,840,B,F 5,3,Measurement Theory
60,840,B,F 6,0,Measurement Theory
60,840,B,F 7,3,Distribution
60,840,B,F 8,3,Distribution
60,840,B,F 9,1.5,Distribution
60,840,B,F 10,3,Cross Table
60,840,B,F 11,0,Cross Table
60,840,B,F 12,1.5,Cross Table
60,840,B,F 13,1,Correlation
60,840,B,F 14,0,Correlation
60,840,B,F 15,3,Correlation
60,840,B,F 19,3,Mean Difference
60,840,B,F 20,3,Mean Difference
60,840,B,F 21,2.25,Mean Difference
60,840,B,F 25,0,Quali
60,840,B,F 26,3,Quali
60,840,B,F 27,0,Quali
60,840,B,F 28,0,Quali
60,840,B,F 29,0,Quali
60,840,B,F 30,3,Quali
60,840,B,F 31,3,Quali
60,840,B,F 32,0,Quali
60,840,B,F 33,3,Quali
60,840,B,F 34,0,Quali
60,840,B,F 35,0,Quali
60,840,B,F 36,3,Quali
60,840,B,F 37,3,Quali
60,840,B,F 38,3,Quali
60,840,B,F 39,0,Quali
60,840,B,F 40,0,Quali
60,840,B,F 41,3,Quali
60,840,B,F 42,3,Quali
60,734,B,F 1,1.5,Methodology
60,734,B,F 2,0,Methodology
60,734,B,F 3,2,Methodology
60,734,B,F 4,2.5,Measurement Theory
60,734,B,F 5,3,Measurement Theory
60,734,B,F 6,0.75,Measurement Theory
60,734,B,F 7,0,Distribution
60,734,B,F 8,3,Distribution
60,734,B,F 9,1.5,Distribution
60,734,B,F 10,1.5,Cross Table
60,734,B,F 11,0,Cross Table
60,734,B,F 12,0,Cross Table
60,734,B,F 13,1,Correlation
60,734,B,F 14,0,Correlation
60,734,B,F 15,0,Correlation
60,734,B,F 19,0,Mean Difference
60,734,B,F 20,1,Mean Difference
60,734,B,F 21,0,Mean Difference
60,734,B,F 25,3,Quali
60,734,B,F 26,0,Quali
60,734,B,F 27,0,Quali
60,734,B,F 28,3,Quali
60,734,B,F 29,0,Quali
60,734,B,F 30,0.75,Quali
60,734,B,F 31,3,Quali
60,734,B,F 32,3,Quali
60,734,B,F 33,0,Quali
60,734,B,F 34,0,Quali
60,734,B,F 35,0,Quali
60,734,B,F 36,0,Quali
60,734,B,F 37,3,Quali
60,734,B,F 38,0,Quali
60,734,B,F 39,3,Quali
60,734,B,F 40,3,Quali
60,734,B,F 41,3,Quali
60,734,B,F 42,0,Quali
60,546,A,F 1,0.75,Methodology
60,546,A,F 2,3,Methodology
60,546,A,F 3,1,Methodology
60,546,A,F 4,2.5,Measurement Theory
60,546,A,F 5,2,Measurement Theory
60,546,A,F 6,1.5,Measurement Theory
60,546,A,F 7,3,Distribution
60,546,A,F 8,2,Distribution
60,546,A,F 9,3,Distribution
60,546,A,F 10,1.5,Cross Table
60,546,A,F 11,3,Cross Table
60,546,A,F 12,3,Cross Table
60,546,A,F 13,3,Correlation
60,546,A,F 14,3,Correlation
60,546,A,F 15,3,Correlation
60,546,A,F 19,3,Mean Difference
60,546,A,F 20,0,Mean Difference
60,546,A,F 21,1.5,Mean Difference
60,546,A,F 25,3,Quali
60,546,A,F 26,3,Quali
60,546,A,F 27,0,Quali
60,546,A,F 28,0,Quali
60,546,A,F 29,3,Quali
60,546,A,F 30,1.5,Quali
60,546,A,F 31,3,Quali
60,546,A,F 32,3,Quali
60,546,A,F 33,3,Quali
60,546,A,F 34,0,Quali
60,546,A,F 35,0,Quali
60,546,A,F 36,0,Quali
60,546,A,F 37,3,Quali
60,546,A,F 38,0,Quali
60,546,A,F 39,3,Quali
60,546,A,F 40,0,Quali
60,546,A,F 41,0,Quali
60,546,A,F 42,3,Quali
59,582,A,F 1,2.25,Methodology
59,582,A,F 2,3,Methodology
59,582,A,F 3,1,Methodology
59,582,A,F 4,2.5,Measurement Theory
59,582,A,F 5,3,Measurement Theory
59,582,A,F 6,1.5,Measurement Theory
59,582,A,F 7,3,Distribution
59,582,A,F 8,3,Distribution
59,582,A,F 9,3,Distribution
59,582,A,F 10,3,Cross Table
59,582,A,F 11,0,Cross Table
59,582,A,F 12,3,Cross Table
59,582,A,F 13,3,Correlation
59,582,A,F 14,0,Correlation
59,582,A,F 15,0,Correlation
59,582,A,F 19,3,Mean Difference
59,582,A,F 20,2,Mean Difference
59,582,A,F 21,3,Mean Difference
59,582,A,F 25,3,Quali
59,582,A,F 26,3,Quali
59,582,A,F 27,3,Quali
59,582,A,F 28,3,Quali
59,582,A,F 29,0,Quali
59,582,A,F 30,3,Quali
59,582,A,F 31,0,Quali
59,582,A,F 32,0,Quali
59,582,A,F 33,3,Quali
59,582,A,F 34,0,Quali
59,582,A,F 35,3,Quali
59,582,A,F 36,3,Quali
59,582,A,F 37,3,Quali
59,582,A,F 38,3,Quali
59,582,A,F 39,3,Quali
59,582,A,F 40,3,Quali
59,582,A,F 41,3,Quali
59,582,A,F 42,3,Quali
60,894,B,F 1,2.25,Methodology
60,894,B,F 2,3,Methodology
60,894,B,F 3,2,Methodology
60,894,B,F 4,2.5,Measurement Theory
60,894,B,F 5,3,Measurement Theory
60,894,B,F 6,1.5,Measurement Theory
60,894,B,F 7,3,Distribution
60,894,B,F 8,3,Distribution
60,894,B,F 9,3,Distribution
60,894,B,F 10,3,Cross Table
60,894,B,F 11,0,Cross Table
60,894,B,F 12,0,Cross Table
60,894,B,F 13,3,Correlation
60,894,B,F 14,3,Correlation
60,894,B,F 15,3,Correlation
60,894,B,F 19,3,Mean Difference
60,894,B,F 20,0,Mean Difference
60,894,B,F 21,2,Mean Difference
60,894,B,F 25,3,Quali
60,894,B,F 26,0,Quali
60,894,B,F 27,3,Quali
60,894,B,F 28,3,Quali
60,894,B,F 29,3,Quali
60,894,B,F 30,3,Quali
60,894,B,F 31,0,Quali
60,894,B,F 32,3,Quali
60,894,B,F 33,0,Quali
60,894,B,F 34,0,Quali
60,894,B,F 35,0,Quali
60,894,B,F 36,0,Quali
60,894,B,F 37,0,Quali
60,894,B,F 38,3,Quali
60,894,B,F 39,3,Quali
60,894,B,F 40,0,Quali
60,894,B,F 41,3,Quali
60,894,B,F 42,3,Quali
60,848,B,F 1,3,Methodology
60,848,B,F 2,0,Methodology
60,848,B,F 3,2,Methodology
60,848,B,F 4,2.5,Measurement Theory
60,848,B,F 5,3,Measurement Theory
60,848,B,F 6,1.5,Measurement Theory
60,848,B,F 7,3,Distribution
60,848,B,F 8,3,Distribution
60,848,B,F 9,1.5,Distribution
60,848,B,F 10,3,Cross Table
60,848,B,F 11,3,Cross Table
60,848,B,F 12,3,Cross Table
60,848,B,F 13,0,Correlation
60,848,B,F 14,0,Correlation
60,848,B,F 15,0,Correlation
60,848,B,F 19,3,Mean Difference
60,848,B,F 20,3,Mean Difference
60,848,B,F 21,3,Mean Difference
60,848,B,F 25,3,Quali
60,848,B,F 26,3,Quali
60,848,B,F 27,3,Quali
60,848,B,F 28,3,Quali
60,848,B,F 29,3,Quali
60,848,B,F 30,2.25,Quali
60,848,B,F 31,3,Quali
60,848,B,F 32,0,Quali
60,848,B,F 33,3,Quali
60,848,B,F 34,0,Quali
60,848,B,F 35,0,Quali
60,848,B,F 36,0,Quali
60,848,B,F 37,3,Quali
60,848,B,F 38,0,Quali
60,848,B,F 39,3,Quali
60,848,B,F 40,0,Quali
60,848,B,F 41,3,Quali
60,848,B,F 42,3,Quali
60,671,A,F 1,3,Methodology
60,671,A,F 2,0,Methodology
60,671,A,F 3,2,Methodology
60,671,A,F 4,3,Measurement Theory
60,671,A,F 5,3,Measurement Theory
60,671,A,F 6,3,Measurement Theory
60,671,A,F 7,3,Distribution
60,671,A,F 8,2,Distribution
60,671,A,F 9,3,Distribution
60,671,A,F 10,3,Cross Table
60,671,A,F 11,3,Cross Table
60,671,A,F 12,3,Cross Table
60,671,A,F 13,2,Correlation
60,671,A,F 14,0,Correlation
60,671,A,F 15,3,Correlation
60,671,A,F 19,3,Mean Difference
60,671,A,F 20,3,Mean Difference
60,671,A,F 21,2.25,Mean Difference
60,671,A,F 25,3,Quali
60,671,A,F 26,3,Quali
60,671,A,F 27,3,Quali
60,671,A,F 28,3,Quali
60,671,A,F 29,3,Quali
60,671,A,F 30,3,Quali
60,671,A,F 31,3,Quali
60,671,A,F 32,3,Quali
60,671,A,F 33,3,Quali
60,671,A,F 34,0,Quali
60,671,A,F 35,3,Quali
60,671,A,F 36,3,Quali
60,671,A,F 37,3,Quali
60,671,A,F 38,3,Quali
60,671,A,F 39,3,Quali
60,671,A,F 40,0,Quali
60,671,A,F 41,3,Quali
60,671,A,F 42,3,Quali
60,777,B,F 1,0.75,Methodology
60,777,B,F 2,0,Methodology
60,777,B,F 3,0,Methodology
60,777,B,F 4,3,Measurement Theory
60,777,B,F 5,3,Measurement Theory
60,777,B,F 6,2.25,Measurement Theory
60,777,B,F 7,0,Distribution
60,777,B,F 8,1,Distribution
60,777,B,F 9,0,Distribution
60,777,B,F 10,1.5,Cross Table
60,777,B,F 11,0,Cross Table
60,777,B,F 12,1.5,Cross Table
60,777,B,F 13,0,Correlation
60,777,B,F 14,0,Correlation
60,777,B,F 15,0,Correlation
60,777,B,F 19,3,Mean Difference
60,777,B,F 20,1,Mean Difference
60,777,B,F 21,1.5,Mean Difference
60,777,B,F 25,3,Quali
60,777,B,F 26,0,Quali
60,777,B,F 27,3,Quali
60,777,B,F 28,3,Quali
60,777,B,F 29,0,Quali
60,777,B,F 30,2.25,Quali
60,777,B,F 31,3,Quali
60,777,B,F 32,3,Quali
60,777,B,F 33,0,Quali
60,777,B,F 34,3,Quali
60,777,B,F 35,0,Quali
60,777,B,F 36,0,Quali
60,777,B,F 37,0,Quali
60,777,B,F 38,0,Quali
60,777,B,F 39,3,Quali
60,777,B,F 40,0,Quali
60,777,B,F 41,3,Quali
60,777,B,F 42,0,Quali
60,809,A,F 1,0.75,Methodology
60,809,A,F 2,0,Methodology
60,809,A,F 3,2,Methodology
60,809,A,F 4,2.5,Measurement Theory
60,809,A,F 5,2,Measurement Theory
60,809,A,F 6,0.75,Measurement Theory
60,809,A,F 7,0,Distribution
60,809,A,F 8,0,Distribution
60,809,A,F 9,3,Distribution
60,809,A,F 10,3,Cross Table
60,809,A,F 11,3,Cross Table
60,809,A,F 12,0,Cross Table
60,809,A,F 13,3,Correlation
60,809,A,F 14,3,Correlation
60,809,A,F 15,0,Correlation
60,809,A,F 19,0,Mean Difference
60,809,A,F 20,1.5,Mean Difference
60,809,A,F 21,0.75,Mean Difference
60,809,A,F 25,3,Quali
60,809,A,F 26,0,Quali
60,809,A,F 27,0,Quali
60,809,A,F 28,3,Quali
60,809,A,F 29,0,Quali
60,809,A,F 30,2.25,Quali
60,809,A,F 31,3,Quali
60,809,A,F 32,3,Quali
60,809,A,F 33,0,Quali
60,809,A,F 34,0,Quali
60,809,A,F 35,0,Quali
60,809,A,F 36,0,Quali
60,809,A,F 37,3,Quali
60,809,A,F 38,0,Quali
60,809,A,F 39,3,Quali
60,809,A,F 40,0,Quali
60,809,A,F 41,0,Quali
60,809,A,F 42,0,Quali
60,815,A,F 1,3,Methodology
60,815,A,F 2,3,Methodology
60,815,A,F 3,2,Methodology
60,815,A,F 4,3,Measurement Theory
60,815,A,F 5,3,Measurement Theory
60,815,A,F 6,2.25,Measurement Theory
60,815,A,F 7,0,Distribution
60,815,A,F 8,3,Distribution
60,815,A,F 9,0,Distribution
60,815,A,F 10,3,Cross Table
60,815,A,F 11,3,Cross Table
60,815,A,F 12,0,Cross Table
60,815,A,F 13,1.5,Correlation
60,815,A,F 14,3,Correlation
60,815,A,F 15,0,Correlation
60,815,A,F 19,3,Mean Difference
60,815,A,F 20,0,Mean Difference
60,815,A,F 21,2.25,Mean Difference
60,815,A,F 25,3,Quali
60,815,A,F 26,3,Quali
60,815,A,F 27,3,Quali
60,815,A,F 28,3,Quali
60,815,A,F 29,0,Quali
60,815,A,F 30,1.5,Quali
60,815,A,F 31,3,Quali
60,815,A,F 32,3,Quali
60,815,A,F 33,0,Quali
60,815,A,F 34,0,Quali
60,815,A,F 35,3,Quali
60,815,A,F 36,0,Quali
60,815,A,F 37,3,Quali
60,815,A,F 38,3,Quali
60,815,A,F 39,3,Quali
60,815,A,F 40,0,Quali
60,815,A,F 41,0,Quali
60,815,A,F 42,0,Quali
60,298,B,F 1,3,Methodology
60,298,B,F 2,3,Methodology
60,298,B,F 3,3,Methodology
60,298,B,F 4,3,Measurement Theory
60,298,B,F 5,3,Measurement Theory
60,298,B,F 6,1.5,Measurement Theory
60,298,B,F 7,3,Distribution
60,298,B,F 8,0,Distribution
60,298,B,F 9,3,Distribution
60,298,B,F 10,3,Cross Table
60,298,B,F 11,3,Cross Table
60,298,B,F 12,2,Cross Table
60,298,B,F 13,0,Correlation
60,298,B,F 14,3,Correlation
60,298,B,F 15,0,Correlation
60,298,B,F 19,3,Mean Difference
60,298,B,F 20,3,Mean Difference
60,298,B,F 21,0,Mean Difference
60,298,B,F 25,3,Quali
60,298,B,F 26,3,Quali
60,298,B,F 27,3,Quali
60,298,B,F 28,3,Quali
60,298,B,F 29,3,Quali
60,298,B,F 30,3,Quali
60,298,B,F 31,3,Quali
60,298,B,F 32,0,Quali
60,298,B,F 33,3,Quali
60,298,B,F 34,3,Quali
60,298,B,F 35,0,Quali
60,298,B,F 36,3,Quali
60,298,B,F 37,3,Quali
60,298,B,F 38,0,Quali
60,298,B,F 39,0,Quali
60,298,B,F 40,0,Quali
60,298,B,F 41,3,Quali
60,298,B,F 42,3,Quali
60,727,A,F 1,1.5,Methodology
60,727,A,F 2,1.5,Methodology
60,727,A,F 3,3,Methodology
60,727,A,F 4,2.5,Measurement Theory
60,727,A,F 5,1,Measurement Theory
60,727,A,F 6,1.5,Measurement Theory
60,727,A,F 7,3,Distribution
60,727,A,F 8,3,Distribution
60,727,A,F 9,3,Distribution
60,727,A,F 10,3,Cross Table
60,727,A,F 11,0,Cross Table
60,727,A,F 12,3,Cross Table
60,727,A,F 13,3,Correlation
60,727,A,F 14,3,Correlation
60,727,A,F 15,2,Correlation
60,727,A,F 19,3,Mean Difference
60,727,A,F 20,0,Mean Difference
60,727,A,F 21,2.25,Mean Difference
60,727,A,F 25,3,Quali
60,727,A,F 26,0,Quali
60,727,A,F 27,3,Quali
60,727,A,F 28,3,Quali
60,727,A,F 29,0,Quali
60,727,A,F 30,1.5,Quali
60,727,A,F 31,3,Quali
60,727,A,F 32,0,Quali
60,727,A,F 33,3,Quali
60,727,A,F 34,0,Quali
60,727,A,F 35,3,Quali
60,727,A,F 36,0,Quali
60,727,A,F 37,0,Quali
60,727,A,F 38,3,Quali
60,727,A,F 39,3,Quali
60,727,A,F 40,0,Quali
60,727,A,F 41,3,Quali
60,727,A,F 42,3,Quali
59,823,B,F 1,1.5,Methodology
59,823,B,F 2,0,Methodology
59,823,B,F 3,1,Methodology
59,823,B,F 4,3,Measurement Theory
59,823,B,F 5,1,Measurement Theory
59,823,B,F 6,2.25,Measurement Theory
59,823,B,F 7,3,Distribution
59,823,B,F 8,3,Distribution
59,823,B,F 9,3,Distribution
59,823,B,F 10,1.5,Cross Table
59,823,B,F 11,0,Cross Table
59,823,B,F 12,3,Cross Table
59,823,B,F 13,0,Correlation
59,823,B,F 14,0,Correlation
59,823,B,F 15,0,Correlation
59,823,B,F 19,3,Mean Difference
59,823,B,F 20,1,Mean Difference
59,823,B,F 21,0,Mean Difference
59,823,B,F 25,3,Quali
59,823,B,F 26,3,Quali
59,823,B,F 27,0,Quali
59,823,B,F 28,0,Quali
59,823,B,F 29,0,Quali
59,823,B,F 30,2.25,Quali
59,823,B,F 31,3,Quali
59,823,B,F 32,0,Quali
59,823,B,F 33,3,Quali
59,823,B,F 34,3,Quali
59,823,B,F 35,0,Quali
59,823,B,F 36,0,Quali
59,823,B,F 37,0,Quali
59,823,B,F 38,0,Quali
59,823,B,F 39,3,Quali
59,823,B,F 40,3,Quali
59,823,B,F 41,3,Quali
59,823,B,F 42,0,Quali
60,765,B,F 1,1.5,Methodology
60,765,B,F 2,1.5,Methodology
60,765,B,F 3,0,Methodology
60,765,B,F 4,3,Measurement Theory
60,765,B,F 5,1,Measurement Theory
60,765,B,F 6,1.5,Measurement Theory
60,765,B,F 7,3,Distribution
60,765,B,F 8,3,Distribution
60,765,B,F 9,3,Distribution
60,765,B,F 10,3,Cross Table
60,765,B,F 11,0,Cross Table
60,765,B,F 12,1.5,Cross Table
60,765,B,F 13,3,Correlation
60,765,B,F 14,0,Correlation
60,765,B,F 15,1,Correlation
60,765,B,F 19,3,Mean Difference
60,765,B,F 20,3,Mean Difference
60,765,B,F 21,1.5,Mean Difference
60,765,B,F 25,3,Quali
60,765,B,F 26,0,Quali
60,765,B,F 27,0,Quali
60,765,B,F 28,3,Quali
60,765,B,F 29,0,Quali
60,765,B,F 30,2.25,Quali
60,765,B,F 31,3,Quali
60,765,B,F 32,3,Quali
60,765,B,F 33,3,Quali
60,765,B,F 34,0,Quali
60,765,B,F 35,0,Quali
60,765,B,F 36,0,Quali
60,765,B,F 37,3,Quali
60,765,B,F 38,0,Quali
60,765,B,F 39,0,Quali
60,765,B,F 40,0,Quali
60,765,B,F 41,3,Quali
60,765,B,F 42,3,Quali
59,774,A,F 1,2.25,Methodology
59,774,A,F 2,3,Methodology
59,774,A,F 3,2,Methodology
59,774,A,F 4,3,Measurement Theory
59,774,A,F 5,3,Measurement Theory
59,774,A,F 6,1.5,Measurement Theory
59,774,A,F 7,3,Distribution
59,774,A,F 8,3,Distribution
59,774,A,F 9,3,Distribution
59,774,A,F 10,3,Cross Table
59,774,A,F 11,0,Cross Table
59,774,A,F 12,1.5,Cross Table
59,774,A,F 13,1,Correlation
59,774,A,F 14,3,Correlation
59,774,A,F 15,2,Correlation
59,774,A,F 19,3,Mean Difference
59,774,A,F 20,3,Mean Difference
59,774,A,F 21,1.5,Mean Difference
59,774,A,F 25,3,Quali
59,774,A,F 26,3,Quali
59,774,A,F 27,3,Quali
59,774,A,F 28,3,Quali
59,774,A,F 29,0,Quali
59,774,A,F 30,0,Quali
59,774,A,F 31,3,Quali
59,774,A,F 32,0,Quali
59,774,A,F 33,0,Quali
59,774,A,F 34,0,Quali
59,774,A,F 35,0,Quali
59,774,A,F 36,3,Quali
59,774,A,F 37,3,Quali
59,774,A,F 38,0,Quali
59,774,A,F 39,3,Quali
59,774,A,F 40,3,Quali
59,774,A,F 41,0,Quali
59,774,A,F 42,3,Quali
59,567,B,F 1,2.25,Methodology
59,567,B,F 2,3,Methodology
59,567,B,F 3,1,Methodology
59,567,B,F 4,2.5,Measurement Theory
59,567,B,F 5,1,Measurement Theory
59,567,B,F 6,1.5,Measurement Theory
59,567,B,F 7,3,Distribution
59,567,B,F 8,3,Distribution
59,567,B,F 9,3,Distribution
59,567,B,F 10,3,Cross Table
59,567,B,F 11,3,Cross Table
59,567,B,F 12,0,Cross Table
59,567,B,F 13,3,Correlation
59,567,B,F 14,3,Correlation
59,567,B,F 15,2,Correlation
59,567,B,F 19,1,Mean Difference
59,567,B,F 20,0,Mean Difference
59,567,B,F 21,2.25,Mean Difference
59,567,B,F 25,3,Quali
59,567,B,F 26,3,Quali
59,567,B,F 27,3,Quali
59,567,B,F 28,3,Quali
59,567,B,F 29,0,Quali
59,567,B,F 30,3,Quali
59,567,B,F 31,3,Quali
59,567,B,F 32,3,Quali
59,567,B,F 33,3,Quali
59,567,B,F 34,0,Quali
59,567,B,F 35,0,Quali
59,567,B,F 36,0,Quali
59,567,B,F 37,3,Quali
59,567,B,F 38,0,Quali
59,567,B,F 39,3,Quali
59,567,B,F 40,3,Quali
59,567,B,F 41,3,Quali
59,567,B,F 42,3,Quali
60,769,A,F 1,0,Methodology
60,769,A,F 2,1.5,Methodology
60,769,A,F 3,3,Methodology
60,769,A,F 4,1,Measurement Theory
60,769,A,F 5,1,Measurement Theory
60,769,A,F 6,0,Measurement Theory
60,769,A,F 7,3,Distribution
60,769,A,F 8,2,Distribution
60,769,A,F 9,3,Distribution
60,769,A,F 10,1.5,Cross Table
60,769,A,F 11,0,Cross Table
60,769,A,F 12,0,Cross Table
60,769,A,F 13,0,Correlation
60,769,A,F 14,0,Correlation
60,769,A,F 15,3,Correlation
60,769,A,F 19,3,Mean Difference
60,769,A,F 20,3,Mean Difference
60,769,A,F 21,1.5,Mean Difference
60,769,A,F 25,3,Quali
60,769,A,F 26,0,Quali
60,769,A,F 27,0,Quali
60,769,A,F 28,3,Quali
60,769,A,F 29,3,Quali
60,769,A,F 30,3,Quali
60,769,A,F 31,0,Quali
60,769,A,F 32,0,Quali
60,769,A,F 33,3,Quali
60,769,A,F 34,0,Quali
60,769,A,F 35,3,Quali
60,769,A,F 36,0,Quali
60,769,A,F 37,3,Quali
60,769,A,F 38,0,Quali
60,769,A,F 39,3,Quali
60,769,A,F 40,0,Quali
60,769,A,F 41,3,Quali
60,769,A,F 42,3,Quali
60,922,A,F 1,2,Methodology
60,922,A,F 2,0,Methodology
60,922,A,F 3,1,Methodology
60,922,A,F 4,3,Measurement Theory
60,922,A,F 5,1,Measurement Theory
60,922,A,F 6,0.75,Measurement Theory
60,922,A,F 7,3,Distribution
60,922,A,F 8,3,Distribution
60,922,A,F 9,3,Distribution
60,922,A,F 10,0,Cross Table
60,922,A,F 11,0,Cross Table
60,922,A,F 12,3,Cross Table
60,922,A,F 13,2,Correlation
60,922,A,F 14,3,Correlation
60,922,A,F 15,0,Correlation
60,922,A,F 19,2,Mean Difference
60,922,A,F 20,0,Mean Difference
60,922,A,F 21,1.5,Mean Difference
60,922,A,F 25,0,Quali
60,922,A,F 26,3,Quali
60,922,A,F 27,0,Quali
60,922,A,F 28,0,Quali
60,922,A,F 29,0,Quali
60,922,A,F 30,3,Quali
60,922,A,F 31,0,Quali
60,922,A,F 32,3,Quali
60,922,A,F 33,0,Quali
60,922,A,F 34,0,Quali
60,922,A,F 35,0,Quali
60,922,A,F 36,3,Quali
60,922,A,F 37,0,Quali
60,922,A,F 38,3,Quali
60,922,A,F 39,0,Quali
60,922,A,F 40,3,Quali
60,922,A,F 41,0,Quali
60,922,A,F 42,0,Quali
60,558,A,F 1,3,Methodology
60,558,A,F 2,3,Methodology
60,558,A,F 3,2,Methodology
60,558,A,F 4,1.5,Measurement Theory
60,558,A,F 5,3,Measurement Theory
60,558,A,F 6,2.25,Measurement Theory
60,558,A,F 7,3,Distribution
60,558,A,F 8,3,Distribution
60,558,A,F 9,3,Distribution
60,558,A,F 10,3,Cross Table
60,558,A,F 11,0,Cross Table
60,558,A,F 12,0,Cross Table
60,558,A,F 13,0,Correlation
60,558,A,F 14,3,Correlation
60,558,A,F 15,3,Correlation
60,558,A,F 19,3,Mean Difference
60,558,A,F 20,3,Mean Difference
60,558,A,F 21,2.25,Mean Difference
60,558,A,F 25,0,Quali
60,558,A,F 26,3,Quali
60,558,A,F 27,0,Quali
60,558,A,F 28,3,Quali
60,558,A,F 29,0,Quali
60,558,A,F 30,3,Quali
60,558,A,F 31,3,Quali
60,558,A,F 32,0,Quali
60,558,A,F 33,3,Quali
60,558,A,F 34,0,Quali
60,558,A,F 35,0,Quali
60,558,A,F 36,3,Quali
60,558,A,F 37,3,Quali
60,558,A,F 38,3,Quali
60,558,A,F 39,3,Quali
60,558,A,F 40,3,Quali
60,558,A,F 41,3,Quali
60,558,A,F 42,3,Quali
60,741,A,F 1,1,Methodology
60,741,A,F 2,0,Methodology
60,741,A,F 3,1,Methodology
60,741,A,F 4,3,Measurement Theory
60,741,A,F 5,1,Measurement Theory
60,741,A,F 6,2.25,Measurement Theory
60,741,A,F 7,0,Distribution
60,741,A,F 8,0,Distribution
60,741,A,F 9,3,Distribution
60,741,A,F 10,3,Cross Table
60,741,A,F 11,3,Cross Table
60,741,A,F 12,0,Cross Table
60,741,A,F 13,0,Correlation
60,741,A,F 14,0,Correlation
60,741,A,F 15,0,Correlation
60,741,A,F 19,3,Mean Difference
60,741,A,F 20,0,Mean Difference
60,741,A,F 21,0,Mean Difference
60,741,A,F 25,3,Quali
60,741,A,F 26,0,Quali
60,741,A,F 27,3,Quali
60,741,A,F 28,3,Quali
60,741,A,F 29,3,Quali
60,741,A,F 30,0,Quali
60,741,A,F 31,3,Quali
60,741,A,F 32,0,Quali
60,741,A,F 33,3,Quali
60,741,A,F 34,0,Quali
60,741,A,F 35,3,Quali
60,741,A,F 36,0,Quali
60,741,A,F 37,0,Quali
60,741,A,F 38,3,Quali
60,741,A,F 39,0,Quali
60,741,A,F 40,0,Quali
60,741,A,F 41,0,Quali
60,741,A,F 42,3,Quali
60,887,B,F 1,3,Methodology
60,887,B,F 2,1.5,Methodology
60,887,B,F 3,2,Methodology
60,887,B,F 4,3,Measurement Theory
60,887,B,F 5,0,Measurement Theory
60,887,B,F 6,3,Measurement Theory
60,887,B,F 7,3,Distribution
60,887,B,F 8,2,Distribution
60,887,B,F 9,3,Distribution
60,887,B,F 10,3,Cross Table
60,887,B,F 11,0,Cross Table
60,887,B,F 12,0,Cross Table
60,887,B,F 13,3,Correlation
60,887,B,F 14,0,Correlation
60,887,B,F 15,0,Correlation
60,887,B,F 19,3,Mean Difference
60,887,B,F 20,1,Mean Difference
60,887,B,F 21,0,Mean Difference
60,887,B,F 25,3,Quali
60,887,B,F 26,3,Quali
60,887,B,F 27,3,Quali
60,887,B,F 28,0,Quali
